Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\16.09_L075\L075_0-100s100-22.csv	
Starttime of export	132762624830960000	Donnerstag, 16. September 2021	12:41:23.096
Endtime of export	132762624965645040	Donnerstag, 16. September 2021	12:41:36.564


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-2.0664000000000002
10	-1.6645999999999999
20	-1.0332000000000001
30	-0.4592
40	0.4592
50	1.5498
60	2.8126
70	2.6404
80	2.1812
90	1.6071999999999997
100	1.4924000000000002
110	1.2628000000000001
120	1.3776
130	1.4924000000000002
140	1.8368
150	1.7793999999999999
160	1.8942
170	2.0090000000000003
180	1.722
190	1.6645999999999999
200	1.6645999999999999
210	1.8368
220	1.7793999999999999
230	1.8942
240	1.722
250	1.6071999999999997
260	1.722
270	1.7793999999999999
280	1.7793999999999999
290	1.6645999999999999
300	1.6645999999999999
310	1.6645999999999999
320	1.722
330	1.6071999999999997
340	1.435
350	1.4924000000000002
360	1.5498
370	1.4924000000000002
380	1.3776
390	1.6071999999999997
400	1.6071999999999997
410	1.5498
420	1.3776
430	1.4924000000000002
440	1.6071999999999997
450	1.435
460	1.3776
470	1.6071999999999997
480	1.5498
490	1.4924000000000002
500	1.3202
510	1.4924000000000002
520	1.6071999999999997
530	1.4924000000000002
540	1.3202
550	1.435
560	1.4924000000000002
570	1.435
580	1.3202
590	1.4924000000000002
600	1.4924000000000002
610	1.435
620	1.435
630	1.4924000000000002
640	1.5498
650	1.4924000000000002
660	1.3776
670	1.4924000000000002
680	1.5498
690	1.4924000000000002
700	1.3202
710	1.4924000000000002
720	1.5498
730	1.3776
740	1.3202
750	1.435
760	1.4924000000000002
770	1.4924000000000002
780	1.3202
790	1.4924000000000002
800	1.5498
810	1.435
820	1.3202
830	1.6071999999999997
840	1.6071999999999997
850	1.4924000000000002
860	1.3202
870	1.6071999999999997
880	1.5498
890	1.435
900	1.3776
910	1.4924000000000002
920	1.6071999999999997
930	1.435
940	1.3202
950	1.4924000000000002
960	1.435
970	1.435
980	1.2628000000000001
990	1.435
1000	1.435
1010	1.3776
1020	1.2054
1030	1.435
1040	1.3776
1050	1.148
1060	1.2628000000000001
1070	1.148
1080	1.2628000000000001
1090	1.3202
1100	1.2054
1110	1.148
1120	1.0332000000000001
1130	1.2054
1140	1.148
1150	1.2628000000000001
1160	0.9758
1170	0.861
1180	0.9184
1190	0.80359999999999987
1200	0.80359999999999987
1210	1.0332000000000001
1220	1.0906
1230	1.0332000000000001
1240	1.2628000000000001
1250	1.0906
1260	1.2054
1270	1.3776
1280	1.4924000000000002
1290	1.435
1300	1.2054
1310	1.0332000000000001
1320	1.0332000000000001
1330	1.148
1340	1.3202
1350	1.435
1360	1.3776
1370	1.3776
1380	1.3776
1390	1.3776
1400	1.435
1410	1.435
1420	1.435
1430	1.5498
1440	1.435
1450	1.5498
1460	1.5498
1470	1.5498
1480	1.5498
1490	1.6071999999999997
1500	1.6071999999999997
1510	1.6071999999999997
1520	1.6645999999999999
1530	1.6645999999999999
1540	1.6645999999999999
1550	1.6645999999999999
1560	1.722
1570	1.722
1580	1.7793999999999999
1590	1.7793999999999999
1600	1.7793999999999999
1610	1.7793999999999999
1620	1.7793999999999999
1630	1.7793999999999999
1640	1.8368
1650	1.7793999999999999
1660	1.722
1670	1.6071999999999997
1680	1.435
1690	1.148
1700	0.74620000000000009
1710	0.2296
1720	-0.40179999999999994
1730	-1.2054
1740	-1.722
1750	-2.0090000000000003
1760	-2.0664000000000002
1770	-1.722
1780	-1.435
1790	-1.6071999999999997
1800	-1.4924000000000002
1810	-1.6071999999999997
1820	-1.6645999999999999
1830	-2.0090000000000003
1840	-1.9516
1850	-1.9516
1860	-2.0664000000000002
1870	-1.8942
1880	-1.7793999999999999
1890	-1.7793999999999999
1900	-2.0090000000000003
1910	-2.0090000000000003
1920	-1.9516
1930	-1.6645999999999999
1940	-1.6645999999999999
1950	-1.8368
1960	-1.8942
1970	-1.8368
1980	-1.5498
1990	-1.6645999999999999
2000	-1.7793999999999999
2010	-1.8368
2020	-1.6645999999999999
2030	-1.4924000000000002
2040	-1.7793999999999999
2050	-1.6645999999999999
2060	-1.6071999999999997
2070	-1.435
2080	-1.722
2090	-1.5498
2100	-1.5498
2110	-1.3776
2120	-1.722
2130	-1.722
2140	-1.6645999999999999
2150	-1.3776
2160	-1.7793999999999999
2170	-1.6645999999999999
2180	-1.6645999999999999
2190	-1.435
2200	-1.722
2210	-1.6071999999999997
2220	-1.6645999999999999
2230	-1.435
2240	-1.7793999999999999
2250	-1.722
2260	-1.6071999999999997
2270	-1.435
2280	-1.722
2290	-1.6071999999999997
2300	-1.6071999999999997
2310	-1.3776
2320	-1.6645999999999999
2330	-1.6645999999999999
2340	-1.6071999999999997
2350	-1.435
2360	-1.722
2370	-1.6071999999999997
2380	-1.6645999999999999
2390	-1.3776
2400	-1.7793999999999999
2410	-1.6071999999999997
2420	-1.5498
2430	-1.435
2440	-1.6645999999999999
2450	-1.6071999999999997
2460	-1.6071999999999997
2470	-1.3202
2480	-1.7793999999999999
2490	-1.5498
2500	-1.6645999999999999
2510	-1.435
2520	-1.722
2530	-1.722
2540	-1.6071999999999997
2550	-1.435
