Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\15.09_L100\L100_0-200s200-05.csv	
Starttime of export	132761759951430000	Mittwoch, 15. September 2021	12:39:55.143
Endtime of export	132761760103816474	Mittwoch, 15. September 2021	12:40:10.381


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-1.8368
10	-1.435
20	-0.9184
30	-0.1722
40	0.63140000000000007
50	1.7793999999999999
60	2.9848000000000003
70	2.6978
80	2.1238
90	1.5498
100	1.435
110	1.3202
120	1.4924000000000002
130	1.6071999999999997
140	1.8942
150	1.8942
160	1.8368
170	1.9516
180	1.8368
190	1.9516
200	1.8942
210	2.1238
220	2.1238
230	2.0664000000000002
240	2.0090000000000003
250	2.1238
260	2.0664000000000002
270	2.296
280	2.0090000000000003
290	1.9516
300	2.0664000000000002
310	2.1238
320	2.0090000000000003
330	1.8942
340	1.8942
350	2.0664000000000002
360	2.1238
370	1.7793999999999999
380	2.0664000000000002
390	1.9516
400	2.0090000000000003
410	1.7793999999999999
420	2.0090000000000003
430	1.8942
440	1.6071999999999997
450	1.8942
460	2.0090000000000003
470	1.8368
480	1.8368
490	1.6645999999999999
500	1.6645999999999999
510	1.6071999999999997
520	1.6645999999999999
530	1.6645999999999999
540	1.722
550	1.6071999999999997
560	1.6071999999999997
570	1.6071999999999997
580	1.7793999999999999
590	1.6071999999999997
600	1.6071999999999997
610	1.6645999999999999
620	1.7793999999999999
630	1.722
640	1.8368
650	1.6645999999999999
660	1.6645999999999999
670	1.6645999999999999
680	1.8942
690	1.722
700	1.7793999999999999
710	1.7793999999999999
720	1.8368
730	1.7793999999999999
740	1.7793999999999999
750	1.722
760	1.7793999999999999
770	1.6645999999999999
780	1.6645999999999999
790	1.6645999999999999
800	1.7793999999999999
810	1.722
820	1.7793999999999999
830	1.6071999999999997
840	1.7793999999999999
850	1.5498
860	1.722
870	1.722
880	1.722
890	1.722
900	1.6645999999999999
910	1.7793999999999999
920	1.7793999999999999
930	1.722
940	1.8368
950	1.6645999999999999
960	1.6645999999999999
970	1.6071999999999997
980	1.722
990	1.722
1000	1.8368
1010	1.722
1020	1.722
1030	1.722
1040	1.6071999999999997
1050	1.4924000000000002
1060	1.3776
1070	1.4924000000000002
1080	1.5498
1090	1.3202
1100	1.4924000000000002
1110	1.435
1120	1.3202
1130	1.435
1140	1.3202
1150	1.2628000000000001
1160	1.3202
1170	1.2628000000000001
1180	1.0906
1190	1.0332000000000001
1200	1.0906
1210	1.0332000000000001
1220	0.9758
1230	1.0332000000000001
1240	1.0332000000000001
1250	0.9184
1260	0.9758
1270	0.9184
1280	1.0332000000000001
1290	0.9184
1300	0.9758
1310	0.9758
1320	0.9758
1330	1.148
1340	1.2054
1350	0.9758
1360	0.9184
1370	0.9758
1380	0.9758
1390	1.0332000000000001
1400	1.2628000000000001
1410	1.0906
1420	1.0906
1430	1.2054
1440	1.0906
1450	1.2628000000000001
1460	1.4924000000000002
1470	1.4924000000000002
1480	1.3776
1490	1.2054
1500	1.0906
1510	1.148
1520	1.2628000000000001
1530	1.4924000000000002
1540	1.5498
1550	1.5498
1560	1.5498
1570	1.5498
1580	1.5498
1590	1.6071999999999997
1600	1.6071999999999997
1610	1.6645999999999999
1620	1.6645999999999999
1630	1.722
1640	1.722
1650	1.7793999999999999
1660	1.7793999999999999
1670	1.8368
1680	1.8368
1690	1.8368
1700	1.8942
1710	1.9516
1720	1.8942
1730	1.9516
1740	1.9516
1750	2.0090000000000003
1760	2.0090000000000003
1770	2.0664000000000002
1780	2.0664000000000002
1790	2.0664000000000002
1800	2.1238
1810	2.1238
1820	2.1238
1830	2.1238
1840	2.0664000000000002
1850	1.8942
1860	1.722
1870	1.435
1880	1.0332000000000001
1890	0.51660000000000006
1900	-0.1148
1910	-0.9184
1920	-1.7793999999999999
1930	-2.0664000000000002
1940	-2.296
1950	-1.9516
1960	-1.5498
1970	-1.722
1980	-1.6645999999999999
1990	-1.7793999999999999
2000	-1.7793999999999999
2010	-2.0090000000000003
2020	-1.8942
2030	-1.8942
2040	-1.9516
2050	-1.9516
2060	-1.9516
2070	-2.0090000000000003
2080	-2.1238
2090	-2.2386
2100	-2.1238
2110	-1.9516
2120	-2.1812
2130	-2.1238
2140	-2.1812
2150	-2.1238
2160	-2.1238
2170	-2.1812
2180	-2.1238
2190	-2.1812
2200	-2.0664000000000002
2210	-2.0090000000000003
2220	-2.1238
2230	-2.3533999999999997
2240	-2.0664000000000002
2250	-2.0090000000000003
2260	-2.1238
2270	-2.1238
2280	-1.9516
2290	-2.1812
2300	-1.9516
2310	-2.0090000000000003
2320	-2.0090000000000003
2330	-2.296
2340	-1.9516
2350	-2.0090000000000003
2360	-1.7793999999999999
2370	-1.8368
2380	-1.8942
2390	-1.9516
2400	-1.9516
2410	-2.0090000000000003
2420	-1.8942
2430	-2.0090000000000003
2440	-1.8368
2450	-1.9516
2460	-1.8368
2470	-2.0664000000000002
2480	-1.8942
2490	-1.9516
2500	-1.8368
2510	-1.9516
2520	-1.8942
2530	-2.0090000000000003
2540	-1.8942
2550	-1.9516
2560	-1.8942
2570	-1.9516
2580	-1.8942
2590	-1.9516
2600	-1.8942
2610	-1.9516
2620	-1.8942
