0,-1.148
10,-0.861
20,-0.4592
30,0.0574
40,0.74620000000000009
50,1.6645999999999999
60,2.1812
70,1.8942
80,1.6645999999999999
90,1.148
100,1.2054
110,1.3202
120,1.148
130,1.3202
140,1.435
150,1.5498
160,1.6071999999999997
170,1.6071999999999997
180,1.6071999999999997
190,1.5498
200,1.6071999999999997
210,1.722
220,1.8942
230,1.8368
240,1.722
250,1.722
260,1.8368
270,1.8368
280,2.0090000000000003
290,1.8368
300,1.8942
310,1.9516
320,1.8368
330,1.9516
340,1.8368
350,1.7793999999999999
360,1.9516
370,2.0664000000000002
380,1.722
390,1.9516
400,1.9516
410,2.0090000000000003
420,1.7793999999999999
430,2.0090000000000003
440,1.8942
450,1.722
460,1.8942
470,2.0664000000000002
480,1.8368
490,1.7793999999999999
500,1.6645999999999999
510,1.722
520,1.6645999999999999
530,1.8368
540,1.7793999999999999
550,1.7793999999999999
560,1.6645999999999999
570,1.6645999999999999
580,1.6645999999999999
590,1.722
600,1.7793999999999999
610,1.722
620,1.6071999999999997
630,1.7793999999999999
640,1.722
650,1.8368
660,1.722
670,1.722
680,1.722
690,1.8368
700,1.6071999999999997
710,1.8368
720,1.722
730,1.8368
740,1.7793999999999999
750,1.8368
760,1.7793999999999999
770,1.8368
780,1.722
790,1.7793999999999999
800,1.722
810,1.8368
820,1.7793999999999999
830,1.9516
840,1.8368
850,1.8368
860,1.722
870,1.8942
880,1.7793999999999999
890,1.8942
900,1.722
910,1.8368
920,1.7793999999999999
930,1.9516
940,1.7793999999999999
950,1.7793999999999999
960,1.722
970,1.8368
980,1.722
990,1.7793999999999999
1000,1.6645999999999999
1010,1.722
1020,1.6071999999999997
1030,1.7793999999999999
1040,1.6071999999999997
1050,1.5498
1060,1.435
1070,1.2628000000000001
1080,1.4924000000000002
1090,1.4924000000000002
1100,1.2054
1110,1.3776
1120,1.4924000000000002
1130,1.148
1140,1.3202
1150,1.148
1160,1.2628000000000001
1170,1.3202
1180,1.148
1190,0.9758
1200,0.861
1210,0.9184
1220,0.80359999999999987
1230,0.861
1240,0.9758
1250,1.0332000000000001
1260,0.80359999999999987
1270,0.861
1280,0.9758
1290,0.9184
1300,0.80359999999999987
1310,0.9184
1320,0.861
1330,0.9758
1340,0.9758
1350,1.0332000000000001
1360,0.80359999999999987
1370,0.74620000000000009
1380,0.80359999999999987
1390,0.80359999999999987
1400,0.80359999999999987
1410,1.148
1420,0.9184
1430,0.9758
1440,1.148
1450,1.0332000000000001
1460,1.0906
1470,1.2628000000000001
1480,1.3776
1490,1.2628000000000001
1500,1.0906
1510,0.861
1520,0.9184
1530,1.0332000000000001
1540,1.2054
1550,1.2628000000000001
1560,1.3202
1570,1.3202
1580,1.2628000000000001
1590,1.2628000000000001
1600,1.2628000000000001
1610,1.3776
1620,1.3776
1630,1.3202
1640,1.3776
1650,1.3776
1660,1.3776
1670,1.435
1680,1.4924000000000002
1690,1.435
1700,1.4924000000000002
1710,1.4924000000000002
1720,1.4924000000000002
1730,1.4924000000000002
1740,1.4924000000000002
1750,1.5498
1760,1.6071999999999997
1770,1.5498
1780,1.5498
1790,1.5498
1800,1.6071999999999997
1810,1.6071999999999997
1820,1.6071999999999997
1830,1.6071999999999997
1840,1.6071999999999997
1850,1.5498
1860,1.3776
1870,1.2628000000000001
1880,0.9184
1890,0.51660000000000006
1900,0.0574
1910,-0.63140000000000007
1920,-1.3202
1930,-1.722
1940,-1.9516
1950,-1.8942
1960,-1.5498
1970,-1.435
1980,-1.5498
1990,-1.3776
2000,-1.6071999999999997
2010,-1.6071999999999997
2020,-1.7793999999999999
2030,-1.8368
2040,-1.722
2050,-1.8368
2060,-1.7793999999999999
2070,-1.8942
2080,-1.9516
2090,-2.1238
2100,-2.1238
2110,-2.0664000000000002
2120,-1.8368
2130,-2.0664000000000002
2140,-2.1238
2150,-2.1238
2160,-2.0664000000000002
2170,-2.1238
2180,-1.9516
2190,-2.0664000000000002
2200,-2.0664000000000002
2210,-1.9516
2220,-1.9516
2230,-2.0090000000000003
2240,-2.2386
2250,-1.9516
2260,-2.0664000000000002
2270,-1.9516
2280,-2.1238
2290,-1.8942
2300,-2.1238
2310,-2.0090000000000003
2320,-1.7793999999999999
2330,-2.0090000000000003
2340,-2.1812
2350,-2.0090000000000003
2360,-1.8942
2370,-1.7793999999999999
2380,-1.8368
2390,-1.6645999999999999
2400,-1.8942
2410,-1.8942
2420,-1.9516
2430,-1.8942
2440,-1.9516
2450,-1.722
2460,-1.8942
2470,-1.8368
2480,-2.0664000000000002
2490,-1.8942
2500,-1.7793999999999999
2510,-1.6645999999999999
2520,-1.8942
2530,-1.8942
2540,-1.8942
2550,-1.722
2560,-1.8942
2570,-1.7793999999999999
2580,-1.9516
2590,-1.722
2600,-1.8368
2610,-1.7793999999999999
2620,-1.8368
2630,-1.722
2640,-1.8942
2650,-1.8368
2660,-1.9516
2670,-1.722
2680,-1.8942
2690,-1.7793999999999999
2700,-1.8942
2710,-1.7793999999999999
2720,-1.8942
2730,-1.6645999999999999
2740,-1.8942
2750,-1.7793999999999999
2760,-1.9516
2770,-1.722
2780,-1.8942
2790,-1.7793999999999999
2800,-1.8368
2810,-1.722
2820,-1.8942
2830,-1.6071999999999997
2840,-1.8942
2850,-1.6645999999999999
2860,-1.8942
2870,-1.722
2880,-1.8942
2890,-1.6645999999999999
2900,-1.722
2910,-1.722
2920,-1.6645999999999999
2930,-1.435
2940,-1.3202
2950,-1.6645999999999999
2960,-1.6071999999999997
2970,-1.2628000000000001
2980,-1.435
2990,-1.4924000000000002
3000,-1.3202
3010,-1.435
3020,-1.2054
3030,-1.2628000000000001
3040,-1.3202
3050,-1.148
3060,-1.0332000000000001
3070,-0.9758
3080,-1.0906
3090,-0.9758
3100,-0.9184
3110,-0.9184
3120,-0.9184
3130,-0.861
3140,-0.80359999999999987
3150,-0.80359999999999987
3160,-0.9184
3170,-0.80359999999999987
3180,-0.861
3190,-0.861
3200,-0.9184
3210,-0.9184
3220,-0.9758
3230,-0.861
3240,-0.74620000000000009
3250,-0.74620000000000009
3260,-0.861
3270,-0.80359999999999987
3280,-0.9758
3290,-0.9758
3300,-1.0332000000000001
3310,-1.0906
3320,-0.80359999999999987
3330,-0.861
3340,-1.148
3350,-1.2628000000000001
3360,-1.2054
3370,-1.0332000000000001
3380,-0.9184
3390,-0.9758
3400,-1.148
3410,-1.2054
3420,-1.3202
3430,-1.3202
3440,-1.3202
3450,-1.3202
3460,-1.3202
3470,-1.3776
3480,-1.3776
3490,-1.435
3500,-1.435
3510,-1.4924000000000002
3520,-1.4924000000000002
3530,-1.4924000000000002
3540,-1.5498
3550,-1.4924000000000002
3560,-1.5498
3570,-1.6071999999999997
3580,-1.6071999999999997
3590,-1.6645999999999999
3600,-1.6645999999999999
3610,-1.6645999999999999
3620,-1.6645999999999999
3630,-1.722
3640,-1.722
3650,-1.7793999999999999
3660,-1.7793999999999999
3670,-1.7793999999999999
3680,-1.7793999999999999
3690,-1.7793999999999999
3700,-1.8368
3710,-1.8368
3720,-1.7793999999999999
3730,-1.6071999999999997
3740,-1.435
3750,-1.0906
3760,-0.74620000000000009
3770,-0.2296
3780,0.4592
3790,1.2054
3800,1.722
3810,1.7793999999999999
3820,1.6645999999999999
3830,1.2628000000000001
3840,1.2628000000000001
3850,1.3202
3860,1.148
3870,1.3202
3880,1.3202
3890,1.6645999999999999
3900,1.4924000000000002
3910,1.6071999999999997
3920,1.6645999999999999
3930,1.5498
3940,1.6071999999999997
3950,1.722
3960,1.8942
3970,1.8942
3980,1.7793999999999999
3990,1.722
4000,1.8942
4010,1.8942
4020,2.0664000000000002
4030,1.8942
4040,1.8942
4050,1.8942
4060,1.8942
4070,1.9516
4080,1.9516
4090,1.7793999999999999
4100,1.9516
4110,2.0664000000000002
4120,1.722
4130,1.8942
4140,1.8368
4150,1.9516
4160,1.8368
4170,2.0090000000000003
4180,1.8942
4190,1.6645999999999999
4200,1.9516
4210,2.0664000000000002
4220,1.8368
4230,1.7793999999999999
4240,1.722
4250,1.6071999999999997
4260,1.6645999999999999
4270,1.8942
4280,1.8942
4290,1.8368
4300,1.6071999999999997
4310,1.7793999999999999
4320,1.6071999999999997
4330,1.722
4340,1.6645999999999999
4350,1.722
4360,1.6071999999999997
4370,1.722
4380,1.8368
4390,1.8368
4400,1.722
4410,1.8368
4420,1.722
4430,1.8368
4440,1.722
4450,1.8368
4460,1.722
4470,1.8368
4480,1.8368
4490,1.8942
4500,1.8368
4510,1.8368
4520,1.722
4530,1.8368
4540,1.722
4550,1.8942
4560,1.7793999999999999
4570,1.8942
4580,1.7793999999999999
4590,1.8942
4600,1.722
4610,1.8368
4620,1.7793999999999999
4630,1.8368
4640,1.722
4650,1.8368
4660,1.7793999999999999
4670,1.8942
4680,1.7793999999999999
