Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\15.09_L100\L100_0-100s200-12.csv	
Starttime of export	132761699553130000	Mittwoch, 15. September 2021	10:59:15.313
Endtime of export	132761699693922622	Mittwoch, 15. September 2021	10:59:29.392


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-2.5829999999999997
10	-2.4682
20	-2.2386
30	-1.8942
40	-1.4924000000000002
50	-0.9184
60	-0.2296
70	0.574
80	1.722
90	2.9273999999999996
100	2.6404
110	2.1238
120	1.5498
130	1.4924000000000002
140	1.2628000000000001
150	1.5498
160	1.5498
170	1.8368
180	1.7793999999999999
190	1.8368
200	1.8942
210	1.7793999999999999
220	1.8368
230	1.8368
240	2.0664000000000002
250	2.0664000000000002
260	2.0090000000000003
270	2.0664000000000002
280	2.1238
290	1.9516
300	2.1812
310	2.0090000000000003
320	1.8942
330	2.0090000000000003
340	1.9516
350	2.0090000000000003
360	2.0664000000000002
370	2.0090000000000003
380	1.9516
390	1.9516
400	1.722
410	1.7793999999999999
420	2.0090000000000003
430	2.0664000000000002
440	1.722
450	1.9516
460	1.8368
470	1.8368
480	1.8368
490	1.6645999999999999
500	1.722
510	1.722
520	1.722
530	1.722
540	1.6071999999999997
550	1.8368
560	1.5498
570	1.722
580	1.5498
590	1.6645999999999999
600	1.435
610	1.5498
620	1.5498
630	1.435
640	1.4924000000000002
650	1.6071999999999997
660	1.435
670	1.6645999999999999
680	1.3202
690	1.3202
700	1.435
710	1.3776
720	1.2628000000000001
730	1.2054
740	1.2054
750	1.2054
760	1.148
770	1.0906
780	1.0906
790	1.148
800	1.148
810	1.0332000000000001
820	1.0906
830	1.0332000000000001
840	1.0906
850	1.0332000000000001
860	0.861
870	0.80359999999999987
880	1.0332000000000001
890	0.9184
900	1.0906
910	0.9184
920	0.9758
930	0.9758
940	0.9184
950	0.9758
960	1.0332000000000001
970	1.2054
980	1.0332000000000001
990	1.2054
1000	1.2054
1010	1.148
1020	1.2628000000000001
1030	1.4924000000000002
1040	1.435
1050	1.2628000000000001
1060	1.0332000000000001
1070	0.9758
1080	1.148
1090	1.2628000000000001
1100	1.435
1110	1.435
1120	1.435
1130	1.435
1140	1.435
1150	1.435
1160	1.5498
1170	1.4924000000000002
1180	1.5498
1190	1.5498
1200	1.6071999999999997
1210	1.6071999999999997
1220	1.6071999999999997
1230	1.6645999999999999
1240	1.6645999999999999
1250	1.6645999999999999
1260	1.722
1270	1.6645999999999999
1280	1.722
1290	1.7793999999999999
1300	1.7793999999999999
1310	1.7793999999999999
1320	1.8942
1330	1.8368
1340	1.8368
1350	1.8942
1360	1.8942
1370	1.8942
1380	1.8942
1390	1.9516
1400	1.8368
1410	1.7793999999999999
1420	1.6645999999999999
1430	1.435
1440	1.2628000000000001
1450	0.861
1460	0.287
1470	-0.3444
1480	-1.148
1490	-1.722
1500	-2.0664000000000002
1510	-2.1812
1520	-1.8942
1530	-1.5498
1540	-1.6645999999999999
1550	-1.6071999999999997
1560	-1.722
1570	-1.6645999999999999
1580	-1.9516
1590	-1.9516
1600	-1.8368
1610	-2.0090000000000003
1620	-1.9516
1630	-1.9516
1640	-2.0664000000000002
1650	-2.1238
1660	-2.1812
1670	-2.1812
1680	-1.9516
1690	-2.2386
1700	-2.1812
1710	-2.296
1720	-2.0090000000000003
1730	-2.0664000000000002
1740	-2.1238
1750	-2.0090000000000003
1760	-2.1238
1770	-2.1238
1780	-2.1238
1790	-2.1238
1800	-2.2386
1810	-1.9516
1820	-1.9516
1830	-2.0664000000000002
1840	-2.0664000000000002
1850	-1.7793999999999999
1860	-2.0090000000000003
1870	-2.0664000000000002
1880	-1.9516
1890	-2.0090000000000003
1900	-1.8368
1910	-2.0090000000000003
1920	-1.8368
1930	-1.9516
1940	-1.8942
1950	-1.8368
1960	-1.8942
1970	-1.6645999999999999
1980	-1.9516
1990	-1.722
2000	-1.8368
2010	-1.6645999999999999
2020	-1.722
2030	-1.6645999999999999
2040	-1.6645999999999999
2050	-1.6071999999999997
2060	-1.7793999999999999
2070	-1.4924000000000002
2080	-1.7793999999999999
2090	-1.6071999999999997
2100	-1.4924000000000002
2110	-1.6071999999999997
2120	-1.6071999999999997
2130	-1.4924000000000002
2140	-1.435
2150	-1.3776
2160	-1.3776
2170	-1.435
2180	-1.435
2190	-1.3202
2200	-1.3202
2210	-1.3202
2220	-1.2054
2230	-1.2628000000000001
2240	-1.2628000000000001
2250	-1.3202
2260	-1.2628000000000001
2270	-1.0906
2280	-1.0332000000000001
2290	-1.148
2300	-1.2054
2310	-1.2628000000000001
2320	-1.2628000000000001
2330	-1.2054
2340	-1.148
2350	-1.2054
2360	-1.2628000000000001
2370	-1.2628000000000001
2380	-1.435
2390	-1.2628000000000001
2400	-1.435
2410	-1.435
2420	-1.148
2430	-1.2628000000000001
2440	-1.5498
2450	-1.722
2460	-1.6071999999999997
2470	-1.5498
2480	-1.3776
2490	-1.3776
2500	-1.4924000000000002
2510	-1.6645999999999999
2520	-1.722
2530	-1.722
2540	-1.722
2550	-1.722
2560	-1.7793999999999999
2570	-1.8368
2580	-1.7793999999999999
2590	-1.8368
2600	-1.8368
2610	-1.8942
2620	-1.8942
2630	-1.9516
