Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\SmallMisalignment\N_300to500_s200-01.csv	
Starttime of export	132755738804450000	Mittwoch, 8. September 2021	13:24:40.445
Endtime of export	132755738953670491	Mittwoch, 8. September 2021	13:24:55.367


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	0.9184
10	1.7793999999999999
20	1.9516
30	1.6645999999999999
40	1.3776
50	1.148
60	1.2054
70	1.0906
80	1.2054
90	1.2628000000000001
100	1.435
110	1.5498
120	1.6071999999999997
130	1.5498
140	1.6071999999999997
150	1.5498
160	1.5498
170	1.6645999999999999
180	1.7793999999999999
190	1.7793999999999999
200	1.722
210	1.7793999999999999
220	1.8942
230	1.8368
240	1.9516
250	1.9516
260	1.8942
270	1.8368
280	1.8368
290	1.8368
300	1.8368
310	1.6645999999999999
320	1.9516
330	2.0664000000000002
340	1.7793999999999999
350	1.8942
360	1.8368
370	1.8942
380	1.722
390	2.0090000000000003
400	1.8942
410	1.722
420	1.9516
430	2.0090000000000003
440	1.722
450	1.722
460	1.6071999999999997
470	1.722
480	1.722
490	1.7793999999999999
500	1.722
510	1.8368
520	1.6071999999999997
530	1.6645999999999999
540	1.6071999999999997
550	1.722
560	1.5498
570	1.6645999999999999
580	1.6071999999999997
590	1.722
600	1.6645999999999999
610	1.722
620	1.5498
630	1.6645999999999999
640	1.6645999999999999
650	1.722
660	1.5498
670	1.6645999999999999
680	1.6071999999999997
690	1.722
700	1.722
710	1.8368
720	1.722
730	1.8368
740	1.6071999999999997
750	1.722
760	1.6071999999999997
770	1.8368
780	1.6071999999999997
790	1.8368
800	1.6071999999999997
810	1.7793999999999999
820	1.722
830	1.722
840	1.6071999999999997
850	1.722
860	1.6071999999999997
870	1.722
880	1.6071999999999997
890	1.8368
900	1.6071999999999997
910	1.722
920	1.5498
930	1.6645999999999999
940	1.5498
950	1.6071999999999997
960	1.6071999999999997
970	1.6071999999999997
980	1.6071999999999997
990	1.6645999999999999
1000	1.5498
1010	1.435
1020	1.3202
1030	1.148
1040	1.2628000000000001
1050	1.3776
1060	1.148
1070	1.3202
1080	1.3202
1090	1.148
1100	1.2054
1110	1.2054
1120	1.148
1130	1.2054
1140	1.0332000000000001
1150	0.861
1160	0.74620000000000009
1170	0.80359999999999987
1180	0.6888
1190	0.74620000000000009
1200	0.80359999999999987
1210	0.861
1220	0.6888
1230	0.6888
1240	0.80359999999999987
1250	0.6888
1260	0.6888
1270	0.80359999999999987
1280	0.74620000000000009
1290	0.861
1300	0.861
1310	0.9184
1320	0.63140000000000007
1330	0.574
1340	0.63140000000000007
1350	0.63140000000000007
1360	0.63140000000000007
1370	0.9758
1380	0.80359999999999987
1390	0.6888
1400	0.9758
1410	0.74620000000000009
1420	0.861
1430	1.0906
1440	1.148
1450	1.0906
1460	0.861
1470	0.6888
1480	0.63140000000000007
1490	0.80359999999999987
1500	0.9758
1510	0.9758
1520	1.0332000000000001
1530	0.9758
1540	0.9758
1550	0.9758
1560	0.9758
1570	0.9758
1580	1.0332000000000001
1590	1.0332000000000001
1600	1.0332000000000001
1610	1.0332000000000001
1620	1.0906
1630	1.148
1640	1.0906
1650	1.148
1660	1.0906
1670	1.0906
1680	1.148
1690	1.148
1700	1.148
1710	1.148
1720	1.148
1730	1.0906
1740	1.2054
1750	1.2054
1760	1.2054
1770	1.2054
1780	1.2054
1790	1.2054
1800	1.2054
1810	1.148
1820	0.9758
1830	0.80359999999999987
1840	0.51660000000000006
1850	0.0574
1860	-0.3444
1870	-0.9758
1880	-1.3776
1890	-1.722
1900	-1.6645999999999999
1910	-1.435
1920	-1.148
1930	-1.2628000000000001
1940	-1.3202
1950	-1.435
1960	-1.435
1970	-1.435
1980	-1.6071999999999997
1990	-1.722
2000	-1.5498
2010	-1.6645999999999999
2020	-1.6071999999999997
2030	-1.6645999999999999
2040	-1.722
2050	-1.9516
2060	-1.8368
2070	-1.8942
2080	-1.722
2090	-1.9516
2100	-1.9516
2110	-1.9516
2120	-1.8942
2130	-1.8368
2140	-1.8368
2150	-1.9516
2160	-2.0664000000000002
2170	-1.9516
2180	-1.7793999999999999
2190	-1.8942
2200	-2.0664000000000002
2210	-1.7793999999999999
2220	-1.8942
2230	-1.8942
2240	-1.8942
2250	-1.722
2260	-2.0090000000000003
2270	-1.8942
2280	-1.7793999999999999
2290	-1.9516
2300	-2.0664000000000002
2310	-1.8368
2320	-1.7793999999999999
2330	-1.722
2340	-1.722
2350	-1.6071999999999997
2360	-1.8368
2370	-1.6645999999999999
2380	-1.7793999999999999
2390	-1.7793999999999999
2400	-1.8368
2410	-1.7793999999999999
2420	-1.8368
2430	-1.6645999999999999
2440	-1.7793999999999999
2450	-1.6645999999999999
2460	-1.722
2470	-1.6645999999999999
2480	-1.722
2490	-1.7793999999999999
2500	-1.8368
2510	-1.7793999999999999
2520	-1.7793999999999999
2530	-1.7793999999999999
2540	-1.8942
2550	-1.722
2560	-1.7793999999999999
2570	-1.6645999999999999
2580	-1.7793999999999999
2590	-1.6645999999999999
2600	-1.8942
2610	-1.7793999999999999
2620	-1.8368
2630	-1.7793999999999999
2640	-1.8368
2650	-1.6645999999999999
2660	-1.722
2670	-1.6645999999999999
