Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\SmallMisalignment\L005_300to500_s200-02.csv	
Starttime of export	132755743912650000	Mittwoch, 8. September 2021	13:33:11.265
Endtime of export	132755744060571925	Mittwoch, 8. September 2021	13:33:26.057


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	1.8368
10	1.5498
20	1.2054
30	1.2054
40	1.2054
50	1.0906
60	1.2054
70	1.3776
80	1.4924000000000002
90	1.5498
100	1.5498
110	1.6071999999999997
120	1.4924000000000002
130	1.5498
140	1.6645999999999999
150	1.8942
160	1.8368
170	1.722
180	1.722
190	1.8942
200	1.8942
210	2.0090000000000003
220	1.8942
230	1.8942
240	1.8942
250	1.8368
260	1.8368
270	1.8368
280	1.6645999999999999
290	1.8942
300	2.0664000000000002
310	1.722
320	1.8368
330	1.7793999999999999
340	1.8942
350	1.722
360	1.8942
370	1.8942
380	1.722
390	1.8942
400	2.0664000000000002
410	1.8368
420	1.7793999999999999
430	1.6645999999999999
440	1.722
450	1.6645999999999999
460	1.7793999999999999
470	1.6645999999999999
480	1.7793999999999999
490	1.6071999999999997
500	1.6645999999999999
510	1.6071999999999997
520	1.6645999999999999
530	1.6645999999999999
540	1.6645999999999999
550	1.5498
560	1.722
570	1.6071999999999997
580	1.8368
590	1.6071999999999997
600	1.6645999999999999
610	1.722
620	1.722
630	1.6071999999999997
640	1.722
650	1.6071999999999997
660	1.8368
670	1.722
680	1.8368
690	1.722
700	1.8368
710	1.6645999999999999
720	1.8368
730	1.6071999999999997
740	1.722
750	1.722
760	1.8368
770	1.8368
780	1.8368
790	1.6645999999999999
800	1.722
810	1.722
820	1.722
830	1.6645999999999999
840	1.8368
850	1.722
860	1.8368
870	1.6645999999999999
880	1.722
890	1.5498
900	1.6071999999999997
910	1.5498
920	1.6071999999999997
930	1.4924000000000002
940	1.6071999999999997
950	1.6071999999999997
960	1.6645999999999999
970	1.6071999999999997
980	1.3776
990	1.3202
1000	1.2628000000000001
1010	1.3776
1020	1.3776
1030	1.148
1040	1.2628000000000001
1050	1.3202
1060	1.148
1070	1.2054
1080	1.2054
1090	1.2054
1100	1.2054
1110	1.0332000000000001
1120	0.861
1130	0.74620000000000009
1140	0.9184
1150	0.6888
1160	0.6888
1170	0.80359999999999987
1180	0.861
1190	0.74620000000000009
1200	0.6888
1210	0.80359999999999987
1220	0.80359999999999987
1230	0.6888
1240	0.80359999999999987
1250	0.74620000000000009
1260	0.80359999999999987
1270	0.80359999999999987
1280	0.9184
1290	0.63140000000000007
1300	0.74620000000000009
1310	0.63140000000000007
1320	0.6888
1330	0.63140000000000007
1340	0.9758
1350	0.80359999999999987
1360	0.80359999999999987
1370	0.861
1380	0.80359999999999987
1390	0.80359999999999987
1400	1.0906
1410	1.2054
1420	1.0906
1430	0.861
1440	0.6888
1450	0.6888
1460	0.80359999999999987
1470	0.9758
1480	1.0332000000000001
1490	1.0332000000000001
1500	1.0332000000000001
1510	1.0332000000000001
1520	1.0332000000000001
1530	1.0332000000000001
1540	1.0906
1550	1.0332000000000001
1560	1.0906
1570	1.0906
1580	1.0906
1590	1.148
1600	1.148
1610	1.148
1620	1.148
1630	1.148
1640	1.2054
1650	1.2054
1660	1.2054
1670	1.2054
1680	1.2054
1690	1.2054
1700	1.2628000000000001
1710	1.2628000000000001
1720	1.2628000000000001
1730	1.2628000000000001
1740	1.2628000000000001
1750	1.3202
1760	1.3202
1770	1.2628000000000001
1780	1.2054
1790	1.0906
1800	0.861
1810	0.574
1820	0.1722
1830	-0.287
1840	-0.9184
1850	-1.3776
1860	-1.722
1870	-1.7793999999999999
1880	-1.5498
1890	-1.148
1900	-1.2628000000000001
1910	-1.3202
1920	-1.3202
1930	-1.435
1940	-1.4924000000000002
1950	-1.6645999999999999
1960	-1.6071999999999997
1970	-1.5498
1980	-1.6645999999999999
1990	-1.6071999999999997
2000	-1.6645999999999999
2010	-1.722
2020	-1.9516
2030	-1.8368
2040	-1.8368
2050	-1.6071999999999997
2060	-1.9516
2070	-1.8368
2080	-1.9516
2090	-1.9516
2100	-1.8942
2110	-1.8368
2120	-1.8368
2130	-1.9516
2140	-1.8368
2150	-1.7793999999999999
2160	-2.0090000000000003
2170	-2.1238
2180	-1.7793999999999999
2190	-1.8942
2200	-1.8368
2210	-1.8942
2220	-1.7793999999999999
2230	-1.9516
2240	-1.8942
2250	-1.6645999999999999
2260	-1.9516
2270	-2.1812
2280	-2.0090000000000003
2290	-1.8368
2300	-1.7793999999999999
2310	-1.7793999999999999
2320	-1.722
2330	-1.8942
2340	-1.8368
2350	-1.8368
2360	-1.7793999999999999
2370	-1.9516
2380	-1.8942
2390	-1.8368
2400	-1.7793999999999999
2410	-1.8942
2420	-1.8368
2430	-1.8368
2440	-1.8368
2450	-1.9516
2460	-1.8942
2470	-1.9516
2480	-1.8368
2490	-1.9516
2500	-1.8368
2510	-2.0090000000000003
2520	-1.9516
2530	-1.9516
2540	-1.8942
2550	-2.0664000000000002
2560	-1.7793999999999999
2570	-2.0664000000000002
2580	-1.8942
2590	-1.9516
2600	-1.8942
2610	-2.1238
2620	-1.9516
2630	-2.0664000000000002
2640	-1.9516
2650	-1.9516
2660	-1.8942
